text,label
"সরকারি চাকুরি জিবি দের বেতন না বাড়ালে এই অবশতা হতো না টাকা মানুষ কে অন্দ করে দে জখন থেকে বেতন বারানো হয়েছে 
তখন থেকে দুর্নীতি বেড়েছে ১০ বছর হয়ছে এই দুর্নীতির বয়স",0
বাংলাদেশের ব্যবসায়ীরা সুযোগ পেলেই ইচ্ছে মতন দাম বাড়িয়ে দেয়,2
দাম বাড়ার কারণে দেশের মানুষ খুব কষ্টে আছে অভাবের তাড়নায় মানুষ অনেক কিছু করছে,0
অসাধু ব্যবসায়িদের হাতে নাতে ধরে ইচ্ছামত ধোলাই করা উচিত তারাই মূলত দাম বৃদ্ধির মূল কারণ ,2
"মন্ত্রী মশাই আপনার কোটি টাকার সরকারি গাড়িতে যদি নিজের পকেটের টাকায় তেল কেনা লাগতো তাহলে টের পাইতেন জনগন 
কত কষ্টে দিনাতিপাত করছে",0
মানুষের জীবন যে কি পরিমান অসহনীয় ভোগান্তির ভেতর দিয়ে যাচ্ছে তা যদি আমাদের মন্ত্রী এমপিরা একটু বুঝতোতাহলে মানুষ একটু আনন্দ পেতো,0
যখন দাম বৃদ্ধি পায় তখন দোষ হলো বিশ্ব বাজারের আর যখন বিশ্ব বাজারে দাম কমে তখন আর আমরা দেখিনা,0
"মন্ত্রী মহোদয় আপনারা তো বলেছিলেন আমরা ডিজেল পেট্রোল আমদানি করি না তবে কেন দাম বাড়িয়ে দিলেন আর আপনি কেন বলছেন 
বিশ্ববাজারে তেলের দাম বেড়েছে বলে আমরা তেলের দাম বাড়িয়ে দিয়েছি মিথ্যা কথা বলার একটা সীমা থাকা দরকার",0
ডলের দামও কি অন্যান্য দেশেও বৃদ্ধি পেয়েছে না শুধু বাংলাদেশের পেয়েছে ,0
কিছুদিন আগে তো বললেন যে পেট্টোল আর অকটেন আমাদের কিনতে হয় না তাহলে বিশ্ববাজারের সাথে কেন তুলনা করতে হবে,0
মন্ত্রী মহোদয় আপনি কাদের সাথে আলাপ আলোচনা করে এই মুল্যবৃদ্বি করেছেন  ,0
আন্তর্জাতিক বাজারে তেলের দাম যখন কম ছিল তখন আপনারা কমালেন না কেন ,0
"আপনি যাই বলেন না কেন একসাথে এত বৃদ্ধি না করলেও পারতেন মনে রাখা উচিৎ আপনি রাজনীতি করেন সাধারণ মানুষের জন্য 
দিন শেষে আপনার মুল্য বৃদ্ধির মাশুল প্রধানমনএীকে যেন দিতে না হয়",0
জ্বালানি তেলের দাম বৃদ্ধিতে সকলের কষ্ট হবেনা শুধু একমাত্র নিম্ন আয়ের মানুষের কষ্ট হবে,0
অন্য দেশের সাথে তুলনা দেবেন না নিজের দেশের জনগণের ইনকামের কথা ভাবো,0
দল বুজি না ওনাদের উদারণ দেখে মনে হচ্ছে দেশের সাধারণ মানুষ দের থেকে দুই লাখ টাকা বেতন পায়,0
জবাবদিহিতা না থাকায় বাংলাদেশের সবচাইতে দুর্নীতির আখড়ার জ্বালানি ও ভূমিক মন্ত্রণালয়,0
সাধারণত জনগণের বেতন বৃদ্ধি করা হোক নয়ত আপনাদের এসির বাতাস খাওয়া বন্ধ হয়ে যাবে,0
আমেরিকার সাথে তুলুনা করলে হবে আমেরিকার মানুষের আয় আর এদেশের মানুষের আয় কি এক,0
জনগন কিভাবে বুঝবে সবকিছুর দাম বাড়ে শ্রমিকদের বেতন কেন বাড়েনা,0
আমাদের বেতন তো অন্য দেশের মানুষের মতো না অন্য দেশের সাথে তুলনা করা বাদ দেন,0
যে তেল আমদানি করতে হয় না সেটার দাম বাড়ে কিভাবে ,0
অন্য দেশে হলে মন্ত্রী পদত্যাগ করতেন বাংলাদেশে পদত্যাগ করা অপমানের বিষয়,0
"যখন ১৫ টাকা বাড়ানো হয় তখন ২৫ ভাগ বাস ভাড়া কেন বাড়ানো হয়েছিল কেন  এখন বলছেন ভাড়া সামান্য বাড়বে  আপনারা হঠাৎ তেলের দাম 
বাড়াতে পারলে হঠাৎ বাস বন্ধ করা ঠিক হবৈ না কেন  ",0
বর্ধিত ভাড়ায় যারা বাস ও লঞ্চে চলাচল করে তাদের সাথে কি আলোচনা হয়েছে মাননীয় মন্ত্রী মহোদয় তাদের সুবিধা অসুবিধা এসব আমলে নেওয়া হয়েছে কি ,0
"ঠকবাজ  UAE তে তেলের দাম বেশি   সেখানে আমার ইনকামও বেশী  বেতন বাড়ছে না  দাম ইচ্ছা মত বাড়াচ্ছেন  নিজেত টাকা 
তেলের তেল কিনেন না  কিনলে বুজতেন  তাও বলি  সব হিসাব একদিন দিয়ে জেতে হবে  অপেক্ষায় থাকলাম ",0
আরে ভাই u a e এর কথা কেন বলতেচেন কাতারের কথা বলেন কাতারে এক লিটার তেলের দাম বাংলার ৫৫ টাকা,0
অকটেনের ১০  যদি আমদানি করে তাহলে ওকটেন এর দাম এতো বড়লো কেন,0
অকটেন কি করে এত দাম হয় মানুষ কে বাঁচার একটা সুযোগ দিন,0
যাদের সাথে তুলনা করছো তাদের মাথা পিছু আয় কতো সেটা বলো  চাপাবাজী না করে চুরি বন্ধ কর,0
"ওরে ভাই আমেরিকাআমিরাতের তেলের দামের গল্প দিয়েন নাওদের আয় বেশি ওদের সাথে তুলনা যদি দিয়েই থাকেনতাইলে ঐ দেশ 
গুলোতে শ্রমিক না পাঠিয়ে বরং ঐদেশ থেকে শ্রমিক এই দেশে আনেনএতোই উন্নত হয়ে যান যদি",0
"কয়েকদিন আগে ভারত থেকে অপরিশোধিত তেল আমদানি করলেন না তখন শুনেছিলাম দাম জ্বালানির বাড়বে না ঘাটতি নেই ৬ ৯ 
মাস রিজার্ভ আছে এতো যোগাযোগ বিয়োগ বুঝতে পারছি না সত্যি",0
"আমি বলছি মনোযোগ দিয়ে শুনুন ডিজেলের দাম কমান আর সীমান্ত পার হয়ে যাতে ডিজেল ওপারে যেতে না পারে সেই ব্যবস্থা করুন 
নইলে জাতির কপালে বড়ই দুর্ভোগ হবে",0
"বিশ্ববাজারে তেলের দাম কমেছে আন্তর্জাতিক বাজারে জ্বালানি তেলের দর হ্রাস পেয়ে গত সপ্তাহ শেষ হয়েছে প্রতি ব্যারেলের মূল্য 
নেমেছে ৮৯ ডলারে",0
বিশ্ব বাজারে বর্তমানে তেলের বাজার নিম্নমুখী অথচ মন্ত্রী ৫০  এর বেশি তেলের দাম বাড়িয়ে জনগনকে বাঁশ দিচ্ছেন,0
আমেরিকা যেহেতু ১৫৫ তাই আমাদের দেশেও ১৫৫ করা হউক কেননাআমরা তো এখন আমেরিকা হয়ে গেছি,0
এখন তো বিশ্ব বাজারে কমতে শুরু করেছে তা হলে এখন কেনো বাংলাদেশে বাড়াতে হবে,0
দুর্নীর সিমা থাকা দরকার দেশ সিঙাপুর না ভিক্খা পুর যাচ্ছে সেটা আমরা জানি,0
সাধারণ মানুষের সাথে তো আলোচনা করলেন না করলেন যারা জনগনের টাকা লুটপাট করে খাচ্ছে,0
বাহিরের দেশের জনগনের আয় কত  সেটা দেখেন ওদের চাকুরীজীবদের বেতন কত ঔটা হিসেব করেন,0
চাপাবাজী না করে শ্রমিকের বেতন বৃদ্ধি করেন,0
আপনারা দয়া করে অন্য দেশের উদাহরণ দিয়েন না  অন্য দেশের আয় আর আমাদের দেশের মানুষের আয় কি সমান,0
আন্তর্জাতিক বাজারে ৬ মাসের মধ্যে তেলের দাম সর্বনিম্ন ৯০ ডলার যা এক সময় ছিল ১৪০ ডলার আজকের যুগান্তরের খবর,2
আপনারা কি মানুষের কষ্ট বুঝতে পারেন হাজার হাজার কোটি টাকা পকেটে ভরে এখন দাম যে দিয়ে মানুষের উপর জুলুম শুরু করছেন,0
সব কিছু বৃদ্ধি পায় সাধারণ মানুষের বেতন বৃদ্ধি পাচ্ছে না আরব আমেরিকার মত,0
তেলের দাম সবদেশেই কমে আসছে তাহলে আপনারা বাড়ালেন কেন ,0
যখন তেলের দাম বেড়েছিল তখন তেলের দাম বাড়ানো হয়নি এখন আন্তর্জাতিক বাজারে তেলের দাম কমে গিয়েছে আর দেশে তেলের দাম বাড়ানো হয়েছে,0
কাতারে ডিজল পেট্রোল ১৮০ পয়সা বাংলা টাকা ৪৫ ৫০ টাকা গ্যাস বোতল বাংলা টাকা ৩৫০ টাকা বাংলা,0
১৩২ শতাংশ পর্যাপ্ত দাম বেড়েছে দেশ দেওলিয়া হবার পথে,0
ঔষধ দাম ডাবল হয়ে যাচ্ছে সব জিনিস এর দাম ডাবল কিন্তু মানুষের আয় তো ডাবল হলো না মানুষ আজ জীবন যাপনে বড় অসহায়,0
"গণস্বাস্থ্যের ঔষধ আর অন্য কোম্পানির ঔষধ একইকিন্তু অন্য কোম্পানির ঔষধের দাম বারার কারণ তারা ডাক্তারদের বিভিন্ন গিভ নগদ টাকা 
চেকবই বাসায় দিয়ে আসে সেগুলো জনগণের গায়ে তোলে",2
সব জায়গায় চোর বসে থাকলে এমন দাম বিদ্ধি হবে এটাই স্বাভাবিক,0
দাম ২ ১ টাকা বাড়তে পারে কিন্তু একি অর্ধেক দাম বেড়ে গেছে,0
সবকিছুর দামই বাড়ে সালার স্যালারি আর বাড়ে না আমরা যেন কামলার মতকামলাও ভালো আছে ,0
"দুই দেশে যুদ্ধ হওয়ার কারণে ঔষধের দাম বাড়ে তেলের ভাজা জিনিস আকারে ছোট আবার পড়ার জামা কাপড় জাইঙগাঠা পর্যন্ত আকারে ছোট  
জামা কাপড় নাম্বার ঠিক থাকলে পরলে সমস্যা বললে বলে দুই দেশে যুদ্ধ হওয়ার কারণে সমস্যা ",0
সব ডাবল করেও সরকার উন্নতি করছে যার সুফল ভোগ করছি আমরা চোখের পানি দিয়ে,0
সেতু ট্যানেল পরে আগে খাদ্য পুণ্য বিদ্যুৎ চাই তা নাহলে দেশ ভয়ানক রুপ নেবে,0
"ওষুধ কিনার পর অব্যবহৃত ওষুধ মেয়াদ উত্তীর্ণ হবার আগে ফিরত দিলে ফার্মেসি কেন নিতে চায় না ওষুধ কোম্পানি কি এই ব্যাপারে কিছুই জানে না 
শুধু দাম বাড়ালেই হবে না সেবার মান ও বাড়াতে হবে",0
এক বাড়ে ডাবোল দাম বাড়লো হাইর বাংলাদেশ,0
ফার্মেসী ওয়ালাদের বলেনযেহেতু দাম এড়িয়ে দিছে ঔষধের ডিসকাউন্ট বাড়িয়ে দিতে,0
কোম্পানী গুলো ইচ্ছাকৃত ওষুধের দাম বাড়াইতেছে,0
"ঔষধের দাম বাড়বে এটা কেন বাজারে জানানো হবে যে দোকানদার ঔষধ কোম্পানিকে ঔষধের জন্য অর্ডার করবে সেই দোকানদারকে কেন 
কোম্পানির সেলসম্যান বলবে ঔষধ নাই সামনে দাম বাড়বে তাই ঔষধ দেওয়া হচ্ছেনা",0
সবকিছুর দাম বৃদ্ধি পেয়েছে অথচ সাধারণ মানুষের ইনকাম বাড়ে নাই সাধারণ মানুষ কোথায় যাবে  সাধারণ মানুষের জন্য বেঁচে থাকা দায়,0
দেশের অর্থনৈতিক অবস্থা খুব খারাপ আল্লাহ তুমি অসহায়ের ও মধ্যেবিত্তদের সহায় হওতুমি ছাড়া আমরা অসহায়,0
আরো ওষুধের দাম বাড়ানোর দরকার কেন না সাধারণ মানুষ যাতে কিনিতে না পারে তাহলে তার হুস হবে কেমন,0
"তোমরা মনে যা চায় তাই কর ঔষধের দাম যত চায় বাড়াইতে পারো কারণ তোমাদের তো কারো কাছে জবাবদিহিতা করা লাগে না তবে কোন 
একদিন আল্লাহর কাছে ঠিকই জবাব দিতে করতে হবে",0
এসকেএফ কোম্পানির ডিজাইড ট্যাবলেট যেটার দাম ছিল আগে ১০০ টাকা বক্সএখন দাম বেড়ে ৫০০ টাকা বক্সকি সেলুকাস আমাদের দেশ তাই না,0
ধন্যবাদ সরকারকে জনগনকে এমন একটা শ্রেষ্ঠ উপহার দেওয়ার জন্য,1
জনগণের দূর দশার শেষ নেই হে আল্লাহ আপনি বড় সাহায্য কারি আপনি হেফাজত করুন আমিন,2
"সব ভোগান্তি ওই সাধারণ মানুষেরই নেতা নেত্রীদের ও হারামের টাকা আছে চিন্তা নেই ব্যবসায়ীরা শ্রমিকের জুলুমের পয়সা অঢেল টাকা 
পয়সার মালিক আল্লাহ তুমি রহম কর নিষ্পেষিত সাধারণ মানুষদের",0
প্রেট্রোল পাম্পে ভীর না করে আনন্দলনে ভীর বাড়ানো উচিৎ,0
একদিনে এতোটা উন্নয়ন এটা কি মেনে নেওয়া যায়,0
ডিজিটাল বাংলাদেশের উন্নয়নের নামে লুটপাটের খেসারত দিচ্ছে দেশের জনগণ,0
"বাড়লো তেলের দাম এবার বাস মালিকরা আবার ভাড়া বাড়াবে সাধারণ মানুষের অবস্থা কি ভাবার কেউ নেই দূর্নীতি নিয়েও একটু গবেষণা 
করুন দয়া করে শুধু আন্তর্জাতিক বাজারের দোহাই দিবেন না",0
খুব তাড়াতাড়ি দেশে অর্থনৈতিক সংকট আসবে,0
বিষ খেয়ে মরার অবস্থাও নেই বিষ এর দামও বেড়ে গেছে এই তেলের দাম উপর ভিত্তি করে সকল পণ্যর দাম আবারো বেড়ে যাবে কিভাবে চলবো আমরা ,0
এভাবে আর চলা যায় না যার যা কিছু আছে তাই নিয়ে মাঠে নেমে পরোএভাবে বাচার চেয়ে মরাই ভালো,0
দাম বাড়ার সময় ৪০টাকা ৪৬ টাকা বাড়েআর দাম কমার সময় ২ টাকা ৫ টাকা করে কমে এই হলো বাংলাদেশ এর অবস্থা,0
দেশে এখন আইনের শাসন বলতে কোন কিছু নেই,0
পাচার হয়ে যাওয়া ৭ লক্ষ কোটি টাকা ফিরিয়ে এনে পরিস্থিতি স্বাভাবিক করার আবেদন জানাচ্ছি,2
বিশ্ব বাজারে পেট্রোল তেলের প্রতি লিটার দাম ০৬০ডলার কিন্তু এতো বাড়লো কেনো   দাম হওয়া উচিত ৫৭২৫টাকা,0
আন্দোলন না কোরলে বিশ্ববাজারে দাম কমলেও বাংলাদেশে কমবে না,2
দেশে উৎপাদিত পণ্যের দাম কেন বেড়েছে,0
কোন দেশে বাস করিছিমের কেজি ২৫০ টাকাহে আল্লাহ হেপাজত করেন,0
রাশিয়া থেকে পরিশোধিত জ্বালানি কেনা হোক,0
130 টাকা হয়েছে কেন সরকারে বলেন একবার 200 টাকা করে দিতে এখন আর কম টাকায় কোন কিছু কিনতে ভালো লাগে না ভাই,0
রাশিয়া থেকে তেল আনতে কি সমস্যা হতো  ,2
জীবন যাত্রার ব্যয় বৃদ্ধি পাবে অনেক সাধারণ মানুষ ক্রয় ক্ষমতা হারাবে,0
আকস্মিকভসবে এত দাম বাড়ানো ঠিক হয়নি ধীরে ধীরে বাড়াইলে হইতো,0
জ্বালানী তেল তো উৎপাদন হয় মধ্যপ্রাচ্যে তাহলে এখানে ইউক্রেন আর রাশিয়া যুদ্ধ কিভাবে প্রভাব ফেলে বুঝি না,0
মধ্য বিত্ব দের আর কত কষ্ট দিয়ে কেমনে মারবেন শেখ হাসিনা,0
সব ক্ষেত্রে সরকার কে দোষ আরোপ করে লাভ নেই ব্যবসায়ীরা দাম বাড়াচ্ছে সরকার কি করবে এখানে,1
দাম বাড়ার কারণে লোকজন এখন মিতব্যয়ী হবে,1
সরকার অনেক দূরদর্শিতা পূর্ণ উনি জানেন মানুষকে কিভাবে ভালো রাখতে হবে তাই তিনি দাম বাড়িয়েছেন,1
আসলে সরকার আমাদের মতো ছোট মাথা নিয়ে চলেন না  উনি ভেবে চিনতে দাম বাড়িয়েছেন,1
সরকার সঠিক সময়ে সঠিক সিন্ধান্ত নিয়েছিলেন বলে দেশ এর এতো উন্নতি হয়েছে  সরকার এইবার ও সঠিক সিন্ধান্ত নিয়েছেন,1
বাংলাদেশ এ প্রচুর অপচয় হতো দাম বাড়ার কারণে এখন আর অপচয় হবে না,1
জেসিকল ব্যবসায়ীরা ইচ্ছে করে দাম বাড়িয়ে দিয়েছেন তাদের যেন আল্লাহ বিচার করেন,1
যেসব ব্যবসায়ীরা ইচ্ছে করে দাম বাড়িয়ে দিয়েছেন তাদের যেন আল্লাহ বিচার করেন,0
এই সময়ে দাম বাড়ানো মানে গরিবদের উপর জুলম ছাড়া আর কিছুই নয়,0
যেহেতু দাম বেড়েই গেছে তাই আসেন আমার মিতব্যয়ী হয় অপচয় কমায় না হলে ভবিষ্যৎ আরো খারাপ হবে,2
জিনিস পত্রের দাম যে হারে বাড়তিছে হয় তো এক দিন দেখা যাবে পানি 100 টাকা লিটার লেগে গেছে,0
ধন্যবাদ সরকারকে জনগণকে এমন একটা শ্রেষ্ঠ উপহার দেয়ার জন্য যা সাধারণ জনগণকে কাঁদাবে,0
"আমরা বাঙালি ভাই আমাদের টাকার অভাব নাই আমরা ২০০ টাকা লিটার হলেও কিনতে পারবো কারণ আমাদের প্রতিবাদ 
করার ক্ষমতা নেই বাধ্য হয়ে কিনতেই হবে",0
আমাদের বাজারে কেরোসিন দাম ১৫০ টাকা  কি যে অবস্থা,0
সাধারণ মানুষ বাজার করতে গিয়ে ৩০০ টাকা কাচা মরিচের কেজি  তারা কিভাবে ক্ষুদ্র ঋণের টাকা পরিশোধ করবে তাদের কথা তো কিছুই চিন্তা করলেন না,0
আন্তর্জাতিক বাজারে তেলের দাম ২৫  কমেছে অথচ আমাদের দেশে উল্টা ৪০ ৫০  দাম বাড়ানো হয়েছে  কী সুন্দর অবস্থা ,0
কেউ জানেনা এ দুর্ভোগের শেষ কোথায় এখন প্রয়োজন ঐক্যবদ্ধভাবে আন্দোলন করাদুর্নীতিবাজ শাসকদের মুখোশ জাতির কাছে উন্মোচন হয়ে গেছে,2
সীমাহীন দূর্নীতি লুট পাট ও দেশের অর্থ বিদেশে পাচারের কারনে আজ দেশের অর্থনীতির এই ভঙ্গুর দশা ,0
আমাদের কৃষকদের অবস্থা খুবই খারাপসবকিছুর দাম বাড়ছে ঠিক আছে কিন্তু ধানের দামও বাড়ানো হোক,2
তেলের দাম যে বাড়বে তাই আমাদের সরকারের উচিত ছিলো আগে থেকেই বলার থাহলে কিছুটা হলেও সাদারন মানুষের জন্য ভালো হতো,2
তেলের দাম বাড়ায় কষ্ট তো আমাদের মত সাধারন মানুষের গরিবের সিঙ্গাপুর বলে বলে দেশের অবস্থা শেষ,0
"কি আর বলবো ভাই বাজারে গেছিলাম বাজার করতে মরিছে কেজি ২৮০ টাকা 60 টাকার নিচে কোন সবজি নেই খরচ করতে কি 
আমার কান্না পাচ্ছিল আসুন আমরা সবাই একত্রিত হই না হলে আমাদের না খেয়ে মরতে হবে",0
দুর্নীতিবাজ আর চাটুকারদের জন্য দেশের সাধারন জনগনের আজ করুন অবস্হা,0
"তেলের দাম বিদ্যূতের দাম গ্যাসের দাম ঔষধের দাম নিত্যপণ্যের দাম সবি হুরহুর করে বেড়েই চলেছে দেশের মানুষের বেতন কিংবা 
ক্রয়ক্ষমতা এখনো বাড়েনি",0
এতে তো সরকারের কিছু যায় আসে না কারণ সাধারণ মানুষের কথা যদি মাথায় থাকতো তাহলে তেলের দাম বাড়ানোর কোন দরকার ছিল না,0
"তেলের দাম বাড়ানো সরকারের সঠিক সিদ্ধান্ত পৃথিবীর সব দেশেই তেলের দাম বাড়াইছে আরও অনেক আগেই বাংলাদেশই একমাত্র 
দেশ যে তেলের দাম না বাড়িয়ে দিগুণ ভরতুকি দিচ্ছিলো",0
সমগ্র পৃথিবীতে জ্বালানি তেলের দাম যেখানে কমেছে সেখানে বাংলাদেশের মতো এই নিম্নআয়ের দেশে জ্বালানি তেলসহ সবকিছুর দাম আকাশচুম্বী,0
সরকার শুধু দাম এ বাড়ায় কিন্তু আমাদের কষ্টের দাম দেয়না,0
কি আর বলবো দাম বাড়লে সঙ্গে সঙ্গে বাড়িয়ে দেয় আর দাম কমলে বলে আমার তো আগের কেনা আর সরকার কে কিছু বলার নেই,2
এতো শুধু বাংলাদেশে নয় সারা বিশ্বে একই অবস্তাঅন্য দেশের তুলনায় আমাদের দেশে দাম অনেক কম,1
মানুষের কথা শুনলেই বুঝা যায় মানুষ এখন কতটা অসহায়,0
তেলের দাম বৃদ্ধি গ্যাসের দাম বৃদ্ধি সব দাম বৃদ্ধি মানুষকে আর কত ভোগান্তির মধ্যে ফেলতে চাই সরকার প্রশ্ন রইল,0
এই সরকার যতদিন ক্ষমতায় থাকবে জনগণের ভোগান্তি বেড়েই চলবে,0
আমরা সাধারণ জনগণ আমরা ঠিকমতো খেয়ে পড়ে বেচে থাকতে পারলেই খুশি তাই সবকিছুর দাম বাড়িয়ে দিয়ে আমাদের এভাবে আর মারিয়েন না,0
তেলের দাম বৃদ্ধিতে সাধারণ মানুষের জনজীবন কতটা অসহায় তা দেখারমত কেউ নেই,0
"আসলে যারা মূল্য বৃদ্ধি করে তাদের তো চিন্তা নাই তারা তো সাধারণ মানুষের কষ্ট বুঝবে না এদিকে কিছু অসাধু ব্যবসায়ী তারা তো দিন 
দিন কারচুপি করে যাচ্ছে",0
সারা বিশ্বে যখন জ্বালানি তেলের দাম কমছে আর আমাদের দেশের দাম বাড়ছেকারণ এটা হল আমেরিকা আর সিংগাপুর,0
আমরা সাধারণ জনগণ আমরা ঠিকমতো খেয়ে পড়ে বেচে থাকতে পারলেই খুশি তাই আমাদের এভাবে আর মারিয়েন না,0
নিজস্ব সাইকেলিং ব্যবস্থার আর বিকল্প কিছু নাই সরকারের কথাই বোঝা গেলো এখন কি জ্বালানী তেল এর রেশনিং ব্যাবস্থা জোরদার করা হবে ধন্যবাদ সবাইকে এভাবে চোপ চাপ সব কিছু সহ্য করার জন্য,0
প্রথম প্রথম নিতে একটু কষ্ট লাগবে তারপর সব সয়ে যাবে আরামছে সরকার এটা জানে এই রকম কতো জিনিসের দাম বাড়লো  আমরা কিছুই করতে পারিনি এখনো পারবো না,0
আরে ভাই আমার পরিবার নিজে বাঁচতে পারলেই হয়   এই সমস্ত চিন্তাধারা এখন পাল্টাতে হবে প্রতিবাদ করতেই হবে সবাই ঐক্যবদ্ধ হয়ে জিনিসের দাম কমানোর চেষ্টা করতে হবে  তা নাহলে যা আছে সব হারাতে হবে,0
আমরা সবাই চলুন আর বসে থাকার সময় নাই নাহলে সামনে আরো ভয়াবহ অবস্থা খারাপ হবেদাম আরো বাড়বে,0
এভাবে দাঁড়িয়ে থেকে লাভ নেই এর জন্য আন্দোলন জোড়ালো করতে হবে যাতে সরকার দাম কমাতে বাধ্য হয়,0
শুধু লোডশেডিং আর জ্বালানি তেলের দাম বাড়ে নাই সব কিছুর দাম অনেক বেড়েছে কিন্ত ভাই বেতন তো বাড়ে নাই এভাবে আর কত কষ্ট সহ্য করবো,0
কয়েকদিন আগেই তো প্রধানমন্ত্রী বললেন দেশে জালানি তেল এর কোন অভাব নেইউনারা নাকি বিদেশেও তেল বিক্রি করে তাহলে এখন কেন তেলের দাম বাড়ালো কেনো,0
সেলুট জানাই আমাদের দেশের প্রাধান মন্ত্রীকে সেলুট জানাই দেশের জনগণ কে,1
গরীবদের রক্ত চোষা হচ্ছে গরীবদের কষ্ট দেয়ার কেউ নাই  এতো কিছুর দাম গরিবদের সাধ্যের বাহিরে,0
এই দুর্নীতিবাজদের বিচার আল্লাহ কঠিন ভাবে করবেন গরিবদের কে যারা কষ্ট দিয়ে বড়লোক হচ্ছেন আল্লাহ ছাড় দেন কিন্তু ছেড়ে দেন না,0
তেলের দাম বৃদ্ধি গ্যাসের দাম বৃদ্ধি সব দাম বৃদ্ধি মানুষকে আর কত ভোগান্তির মধ্যে ফেলতে চাই সরকার প্রশ্ন,0
দেশের টাকা বিদেশে পাচার আর সীমাহীন লুটপাটের ফলাফল ভুগতে হচ্ছে দেশের সাধারণ মানুষকে এতো দাম বৃদ্ধি গরিবদের জন্য মহা বিপদ,0
এই সরকার যতদিন ক্ষমতায় থাকবে জনগণের ভোগান্তি বেড়েই চলবে সরকার সাধারণ জনগণের কষ্ট বুজতে চায়না,0
আমাদের বছরে দু বার বেতন বৃদ্ধি করেন সব জিনিসপত্রের দাম বাড়ে দফায় দফায় আর বেতন বাড়ে একবার,0
"সরকার দেশে কোন কিছুর সমস্যা নেই বলছেরিজার্ভ ঠিক আছে খাদ্য সংসম্পন্নদেশ ইউরোপ হয়ে যাচ্ছে তার জন্য বিদু্ৎগ্যাস ও জ্বালানি 
তেলের দাম রাতারাতি লিটারে ৫০ টাকা বৃদ্ধি কোন দেশে বাসকরি বুজতে হবে",0
"আমরা বাংলাদেশের মানুষরা খুব অলস যারা সামান্য পথ হাঁটতে চাইনা আমরাই পারি দেশের এই সমস্যা দূর করতে কাছের গন্তবস্থান গুলো 
যেতে আমরা গাড়ি বাস রিকশা এগুলাতে না উঠে একটু হেটে যাওয়ার বা সাইকেল যোগে যাওয়ার অভ্যাস করি এতে করে গাড়ির চাহিদা 
টা কিছু কমবে এতে যাত্রী কম থাকায় বাস মালিক কিছু গাড়ি বন্ধ করে দিবে এতে করে তেলের চাহিদা কিছু কমবে",0
বিনা ভোটের সরকারের জনগন নিয়ে কোন মাথা ব্যাথা নেই থাকলে এভাবে তেলের দাম আর বরাত না,0
বিনা ভোটের সরকারের জনগন নিয়ে কোন মাথা ব্যাথা নেই থাকলে এভাবে তেলের দাম আর বরাত না,2
প্রেট্রোল দাম ২০০ টাকা লিটার হলেও সমস্যা নেই পরিবেশ রক্ষা হবেইলেকট্রনিক গাড়ি দেশে বানিয়ে চড়লেই হবে,2
সারাবিশ্বে যখন খাবারের দাম কমছে বাংলাদেশে তখন সব কিছুর দাম বাড়লো,0
তেলের দাম বাড়লে কি শুধু গাড়ি ভাড়া বাড়বে সমস্ত জিনিস পত্রের দাম বাড়বে নিত্যপ্রয়োজনীয় সমস্ত জিনিসের দাম বাড়বে,0
আগের শ্রমিকদের বেতন পাঠান তারপরে বাড়তি ভাড়া এবং বাড়তি কিছু নিয়ে চিন্তা করুন,0
আগের শ্রমিকদের বেতন বাড়ান তারপরে দ্রব্যমূল্য নিয়ে কথা বলুন,0
দেশের বাইরে থেকে খাদ্যশস্য আমদানির চেয়ে আমরা নিজেরা উৎপাদন করতে পারলে এইধরনের অনেক বিপদে আমরা সুবিধাজনক স্থানে থাকতে পারব,1
"এখন আমাদের দুর্নীতির দিকে নজর দিতে হবে 
যদি সত্যিই আমাদের উন্নতজাতি হিসেবে বিশ্বে পরিচয় করাতে চান ",2
কৃষি পণ্য দিয়ে বাই প্রডাক্ট পণ্যের ব্যবস্থা করা হোক মাননীয় প্রধানমন্ত্রী,1
"বিশ্ব মন্দা আমাদের উন্নয়নে বাধা হয়ে দাড়াবে নাআমিন এদেশ আমার মায়ের মত
একটু চোখ কান খোলা রেখে দেশ পরিচালনা করলে একদিন এ দেশ সোনার বাংলা হবে
কেও বাধা হতে পারবে না ইনশাআল্লাহ",2
"মাননীয় প্রধানমন্ত্রী সঠিক বলেছেন কুবুদ্ধিজীবিদের কুজ্ঞানি কথা শুনলে 
খয়রাতি খাওয় ছাড়া উপায় ছিল না মাননীয় প্রধানমন্ত্রীর সাহসী সিদ্ধান্ত
আমাদের দেশকে অনেক দূর নিয়ে গিয়েছে",1
"মাননীয় প্রধানমন্ত্রী আপনার সমস্ত উদ্যোগকে আমি স্বাগত জানাই যেমন আপনি বলেন যে
আমার দেশের মানুষ যেন বিনা চিকিৎসায় মারা না যায় কেউ যেন নিরক্ষর না থাকে 
প্রত্যেক ঘরে বঘরে যেন বিদ্যুতের ব্যবস্থা থাকে ইন্টারনেটের ব্যবস্থা থাকে
এগুলো সব ভালো উদ্যোগ নিঃসন্দেহে",1
